	non_symbiosis	symbiosis	MeanDecreaseAccuracy	MeanDecreaseGini
OG0011310	0	0	0	0
OG0011311	0	0	0	0
OG0011312	0	0	0	0
OG0011314	0	0	0	0
OG0011316	0	0	0	0
OG0011317	0	0	0	0
OG0011319	0	0	0	0
OG0011342	0	0	0	0
OG0011343	0	0	0	0
OG0011346	0	0	0	0
OG0011350	0	0	0	0
OG0011351	0	0	0	0
OG0011352	0	0	0	0
OG0011356	0	0	0	0
OG0011361	0	0	0	0
OG0011368	0	0	0	0.000933333
OG0011372	0	0	0	0
OG0011377	0	0	0	0
OG0011381	0	0	0	0
OG0011388	0	0	0	0
OG0011394	0	0	0	0.000935266
OG0011408	0	0	0	0
OG0011409	0	0	0	0
OG0011410	0	0	0	0
OG0011411	0	0	0	0
OG0011413	0	0	0	0
OG0011414	0	0	0	0
OG0011419	0	0	0	0.001666667
OG0011422	0	0	0	0
OG0011429	0	0	0	0
OG0011430	0	0	0	0
OG0011432	0	0	0	0
OG0011434	0	0	0	0
OG0011436	0	0	0	0
OG0011438	0	0	0	0
OG0011460	0	0	0	0
OG0011463	0	0	0	0
OG0011466	0	0	0	0
OG0011469	0	0	0	0
OG0011470	0	0	0	0
OG0011471	0	0	0	0
OG0011473	0	0	0	0
OG0011476	0	0	0	0
OG0011478	0	0	0	0
OG0011482	0	0	0	0
OG0011495	0	0	0	9.00E-04
OG0011497	0	0	0	0
OG0011500	0	0	0	0
OG0011501	0	0	0	0
OG0011502	0	0	0	0
OG0011530	0	0	0	0
OG0011531	0	0	0	0.000666667
OG0011532	0	0	0	0
OG0011533	0	0	0	0
OG0011535	0	0	0	0
OG0011537	0	0	0	0
OG0011538	0	0	0	0
OG0011540	0	0	0	0.000472222
OG0011547	0	0	0	0
OG0011548	0	0	0	0
OG0011549	0	0	0	0
OG0011599	0	0	0	0
OG0011600	0	0	0	0
OG0011601	0	0	0	0
OG0011602	0	0	0	0
OG0011603	0	0	0	0
OG0011604	0	0	0	0
OG0011607	0	0	0	0
OG0011610	0	0	0	0
OG0011616	0	0	0	0
OG0011619	0	0	0	0
OG0011621	0	0	0	0
OG0011623	0	0	0	0
OG0011625	0	0	0	0.00091746
OG0011626	0	0	0	0.001190476
OG0011627	0	0	0	0
OG0011629	0	0	0	0.004
OG0011634	0	0	0	0
OG0011640	0	0	0	0
OG0011642	0	0	0	0
OG0011643	0	0	0	0
OG0011644	0	0	0	0
OG0011645	0	0	0	0
OG0011646	0	0	0	0
OG0011647	0	0	0	0.00075
OG0011688	0	0	0	0
OG0011689	0	0	0	0
OG0011691	0	0	0	0
OG0011692	0	0	0	0
OG0011697	0	0	0	0
OG0011699	0	0	0	0
OG0011706	0	0	0	0
OG0011707	0	0	0	0
OG0011720	0	0	0	0.000833333
OG0011723	0	0	0	0
OG0011724	0	0	0	0.000970588
OG0011728	0	0	0	0
OG0011738	0	0	0	0
OG0011757	0	0	0	0
OG0011758	0	0	0	0
OG0011760	0	0	0	0
OG0011762	0	0	0	0
OG0011763	0	0	0	0
OG0011764	0	0	0	0
OG0011766	0	0	0	0
OG0011771	0	0	0	0
OG0011772	0	0	0	0
OG0011778	0	0	0	0
OG0011781	0	0	0	0
OG0011797	0	0	0	0.001719048
OG0011805	0	0	0	0
OG0011806	0	0	0	0
OG0011807	0	0	0	0
OG0011844	0	0	0	0
OG0011845	0	0	0	0
OG0011846	0	0	0	0
OG0011852	0	0	0	0
OG0011853	0	0	0	0
OG0011854	0	0	0	0
OG0011855	0	0	0	0
OG0011856	0	0	0	0
OG0011858	0	0	0	0
OG0011876	0	0	0	0
OG0011877	0	0	0	0
OG0011888	0	0	0	0
OG0011899	0	0	0	0
OG0011900	0	0	0	0
OG0011901	0	0	0	0
OG0011910	0	0	0	0
OG0011911	0	0	0	0
OG0011914	0	0	0	0
OG0011917	0	0	0	0
OG0011962	0	0	0	0
OG0011972	0	0	0	0
OG0011973	0	0	0	0
OG0011974	0	0	0	0
OG0011975	0	0	0	0
OG0011978	0	0	0	0
OG0011979	0	0	0	0
OG0011983	0	0	0	0
OG0011985	0	0	0	0
OG0011994	0	0	0	0
OG0011996	0	0	0	0
OG0012005	0	0	0	0.000964286
OG0012008	0	0	0	0.00314881
OG0012011	0	0	0	0
OG0012022	0	0	0	0
OG0012024	0	0	0	0
OG0012025	0	0	0	0
OG0012049	0	0	0	0.003529412
OG0012072	0	0	0	0
OG0012073	0	0	0	0
OG0012076	0	0	0	0
OG0012081	0	0	0	0
OG0012082	0	0	0	0
OG0012084	0	0	0	0
OG0012085	0	0	0	0
OG0012086	0	0	0	0
OG0012090	0	0	0	0
OG0012091	0	0	0	0
OG0012092	0	0	0	0
OG0012102	0	0	0	0
OG0012105	0	0	0	0
OG0012107	0	0	0	0
OG0012109	0	0	0	0
OG0012111	0	0	0	0.00098
OG0012138	0	0	0	0
OG0012140	0	0	0	0.002245614
OG0012141	0	0	0	0
OG0012144	0	0	0	0
OG0012146	0	0	0	0
OG0012194	0	0	0	0
OG0012201	0	0	0	0
OG0012202	0	0	0	0
OG0012204	0	0	0	0
OG0012206	0	0	0	0
OG0012207	0	0	0	0
OG0012208	0	0	0	0
OG0012212	0	0	0	0
OG0012214	0	0	0	0
OG0012234	0	0	0	0.000972222
OG0012258	0	0	0	0.001948043
OG0012268	0	0	0	0
OG0012332	0	0	0	0
OG0012334	0	0	0	0
OG0012335	0	0	0	0
OG0012337	0	0	0	0
OG0012340	0	0	0	0
OG0012341	0	0	0	0
OG0012342	0	0	0	0
OG0012343	0	0	0	0
OG0012346	0	0	0	0
OG0012348	0	0	0	0
OG0012349	0	0	0	0
OG0012350	0	0	0	0
OG0012352	0	0	0	0
OG0012357	0	0	0	0
OG0012358	0	0	0	0
OG0012359	0	0	0	0
OG0012367	0	0	0	0
OG0012371	0	0	0	0
OG0012382	0	0	0	0
OG0012413	0	0	0	0
OG0012464	0	0	0	0
OG0012493	0	0	0	0
OG0012494	0	0	0	0
OG0012495	0	0	0	0
OG0012497	0	0	0	0
OG0012500	0	0	0	0
OG0012502	0	0	0	0
OG0012503	0	0	0	0
OG0012504	0	0	0	0
OG0012505	0	0	0	0
OG0012506	0	0	0	0
OG0012507	0	0	0	0
OG0012513	0	0	0	0
OG0012514	0	0	0	0
OG0012515	0	0	0	0
OG0012516	0	0	0	0
OG0012517	0	0	0	0
OG0012518	0	0	0	0
OG0012519	0	0	0	0
OG0012521	0	0	0	0
OG0012524	0	0	0	0
OG0012544	0	0	0	0
OG0012548	0	0	0	0
OG0012555	0	0	0	0
OG0012556	0	0	0	0
OG0012563	0	0	0	0
OG0012571	0	0	0	0
OG0012581	0	0	0	0
OG0012586	0	0	0	0.001902439
OG0012592	0	0	0	0
OG0012597	0	0	0	0
OG0012601	0	0	0	0
OG0012642	0	0	0	0
OG0012651	0	0	0	0
OG0012689	0	0	0	0
OG0012699	0	0	0	5.00E-04
OG0012700	0	0	0	0
OG0012701	0	0	0	0
OG0012707	0	0	0	0
OG0012708	0	0	0	0
OG0012709	0	0	0	0
OG0012710	0	0	0	0
OG0012711	0	0	0	0
OG0012718	0	0	0	0
OG0012721	0	0	0	0
OG0012731	0	0	0	0
OG0012745	0	0	0	0
OG0012771	0	0	0	0
OG0012783	0	0	0	0
OG0012787	0	0	0	0
OG0012817	0	0	0	0.000666667
OG0012845	0	0	0	0
OG0012926	0	0	0	0
OG0012927	0	0	0	0.000965517
OG0012928	0	0	0	0
OG0012929	0	0	0	0
OG0012930	0	0	0	0
OG0012931	0	0	0	0
OG0012932	0	0	0	0
OG0012934	0	0	0	0
OG0012937	0	0	0	0
OG0012938	0	0	0	0
OG0012939	0	0	0	0
OG0012941	0	0	0	0
OG0012942	0	0	0	0
OG0012943	0	0	0	0
OG0012950	0	0	0	0
OG0012955	0	0	0	0
OG0012957	0	0	0	0.001891892
OG0012958	0	0	0	0
OG0012961	0	0	0	0
OG0012963	0	0	0	0
OG0012965	0	0	0	0
OG0012966	0	0	0	0
OG0012967	0	0	0	0
OG0012973	0	0	0	0
OG0012986	0	0	0	0
OG0012987	0	0	0	0
OG0012991	0	0	0	0
OG0012993	0	0	0	0
OG0012999	0	0	0	0
OG0013002	0	0	0	0
OG0013003	0	0	0	0.002756757
OG0013013	0	0	0	0
OG0013015	0	0	0	0
OG0013024	0	0	0	0.002357143
OG0013026	0	0	0	0
OG0013040	0	0	0	0
OG0013166	0	0	0	0
OG0013167	0	0	0	0
OG0013169	0	0	0	0
OG0013170	0	0	0	0
OG0013171	0	0	0	0
OG0013172	0	0	0	0
OG0013173	0	0	0	0
OG0013175	0	0	0	0
OG0013180	0	0	0	0
OG0013181	0	0	0	0
OG0013182	0	0	0	0
OG0013183	0	0	0	0
OG0013187	0	0	0	0
OG0013188	0	0	0	0
OG0013193	0	0	0	0
OG0013198	0	0	0	0
OG0013199	0	0	0	0
OG0013200	0	0	0	0
OG0013201	0	0	0	0
OG0013202	0	0	0	0
OG0013203	0	0	0	0
OG0013208	0	0	0	0
OG0013240	0	0	0	0
OG0013249	0	0	0	0
OG0013267	0	0	0	0
OG0013288	0	0	0	0
OG0013289	0	0	0	0
OG0013295	0	0	0	0
OG0013325	0	0	0	0
OG0013331	0	0	0	0
OG0013440	0	0	0	0
OG0013441	0	0	0	0
OG0013442	0	0	0	0
OG0013443	0	0	0	0
OG0013444	0	0	0	0
OG0013449	0	0	0	0
OG0013450	0	0	0	0
OG0013451	0	0	0	0
OG0013454	0	0	0	0
OG0013458	0	0	0	0
OG0013461	0	0	0	0.00192848
OG0013463	0	0	0	0.0084929
OG0013466	0	0	0	0
OG0013467	0	0	0	0
OG0013472	0	0	0	0
OG0013474	0	0	0	0
OG0013475	0	0	0	0
OG0013486	0	0	0	0
OG0013488	0	0	0	0
OG0013489	0	0	0	0
OG0013602	0	0	0	0
OG0013716	0	0	0	0
OG0013718	0	0	0	0
OG0013719	0	0	0	0
OG0013720	0	0	0	0
OG0013722	0	0	0	0
OG0013724	0	0	0	0
OG0013726	0	0	0	0
OG0013728	0	0	0	0
OG0013730	0	0	0	0
OG0013731	0	0	0	0
OG0013732	0	0	0	0
OG0013734	0	0	0	0
OG0013736	0	0	0	0
OG0013739	0	0	0	0
OG0013741	0	0	0	0
OG0013743	0	0	0	0
OG0013748	0	0	0	0
OG0013757	0	0	0	0
OG0013759	0	0	0	0
OG0013765	0	0	0	0
OG0013777	0	0	0	0.000969697
OG0013793	0	0	0	0
OG0013803	0	0	0	0
OG0013840	0	0	0	0
OG0013977	0	0	0	0
OG0014038	0	0	0	0
OG0014039	0	0	0	0
OG0014040	0	0	0	0
OG0014041	0	0	0	0
OG0014044	0	0	0	0
OG0014045	0	0	0	0
OG0014046	0	0	0	0
OG0014052	0	0	0	0
OG0014055	0	0	0	0
OG0014056	0	0	0	0
OG0014059	0	0	0	0
OG0014062	0	0	0	0
OG0014064	0	0	0	0
OG0014066	0	0	0	0
OG0014068	0	0	0	0
OG0014069	0	0	0	0
OG0014070	0	0	0	0
OG0014071	0	0	0	0
OG0014073	0	0	0	0
OG0014085	0	0	0	0
OG0014095	0	0	0	0
OG0014120	0	0	0	0
OG0014123	0	0	0	0
OG0014207	0	0	0	0
OG0014225	0	0	0	0
OG0014230	0	0	0	0
OG0014266	0	0	0	0
OG0014273	0	0	0	0
OG0014302	0	0	0	0
OG0014370	0	0	0	0
OG0014371	0	0	0	0
OG0014372	0	0	0	0
OG0014375	0	0	0	0
OG0014376	0	0	0	0
OG0014377	0	0	0	0
OG0014378	0	0	0	0
OG0014379	0	0	0	0
OG0014380	0	0	0	0
OG0014382	0	0	0	0
OG0014383	0	0	0	0
OG0014385	0	0	0	0
OG0014386	0	0	0	0
OG0014388	0	0	0	0
OG0014389	0	0	0	0
OG0014390	0	0	0	0
OG0014391	0	0	0	0
OG0014396	0	0	0	0
OG0014399	0	0	0	0
OG0014401	0	0	0	0
OG0014403	0	0	0	0
OG0014404	0	0	0	0
OG0014405	0	0	0	0
OG0014409	0	0	0	0
OG0014413	0	0	0	0
OG0014414	0	0	0	0
OG0014415	0	0	0	0
OG0014416	0	0	0	0.000970588
OG0014419	0	0	0	0
OG0014421	0	0	0	0
OG0014424	0	0	0	0
OG0014426	0	0	0	0
OG0014427	0	0	0	0
OG0014428	0	0	0	0
OG0014429	0	0	0	0
OG0014431	0	0	0	0
OG0014432	0	0	0	0
OG0014433	0	0	0	0
OG0014434	0	0	0	0
OG0014435	0	0	0	0
OG0014439	0	0	0	0
OG0014440	0	0	0	0
OG0014442	0	0	0	0
OG0014447	0	0	0	0
OG0014448	0	0	0	0
OG0014449	0	0	0	0
OG0014451	0	0	0	0
OG0014464	0	0	0	0
OG0014466	0	0	0	0
OG0014473	0	0	0	0
OG0014475	0	0	0	0
OG0014476	0	0	0	0.000925641
OG0014484	0	0	0	0
OG0014487	0	0	0	0
OG0014488	0	0	0	0
OG0014513	0	0	0	0
OG0014527	0	0	0	0
OG0014553	0	0	0	0
OG0014617	0	0	0	0
OG0014618	0	0	0	0
OG0014853	0	0	0	0
OG0014854	0	0	0	0
OG0014856	0	0	0	0
OG0014859	0	0	0	0
OG0014861	0	0	0	0
OG0014862	0	0	0	0
OG0014864	0	0	0	0
OG0014865	0	0	0	0
OG0014866	0	0	0	0
OG0014868	0	0	0	0
OG0014869	0	0	0	0
OG0014870	0	0	0	0
OG0014874	0	0	0	0
OG0014875	0	0	0	0
OG0014881	0	0	0	0
OG0014883	0	0	0	0
OG0014890	0	0	0	0
OG0014892	0	0	0	0
OG0014893	0	0	0	0
OG0014895	0	0	0	0
OG0014897	0	0	0	0
OG0014898	0	0	0	0
OG0014900	0	0	0	0
OG0014911	0	0	0	0
OG0014912	0	0	0	0
OG0014913	0	0	0	0
OG0014914	0	0	0	0
OG0014921	0	0	0	0
OG0014922	0	0	0	0
OG0014923	0	0	0	0
OG0014953	0	0	0	0
OG0014954	0	0	0	0
OG0015051	0	0	0	0
OG0015079	0	0	0	0
OG0015122	0	0	0	0.001790936
OG0015124	0	0	0	0
OG0015127	0	0	0	0.003402778
OG0015333	0	0	0	0
OG0015335	0	0	0	0
OG0015336	0	0	0	0
OG0015337	0	0	0	0
OG0015341	0	0	0	0
OG0015344	0	0	0	0
OG0015345	0	0	0	0
OG0015348	0	0	0	0
OG0015349	0	0	0	0
OG0015353	0	0	0	0
OG0015354	0	0	0	0
OG0015359	0	0	0	0
OG0015361	0	0	0	0
OG0015363	0	0	0	0
OG0015365	0	0	0	0
OG0015367	0	0	0	0
OG0015369	0	0	0	0
OG0015371	0	0	0	0
OG0015374	0	0	0	0
OG0015375	0	0	0	0
OG0015376	0	0	0	0
OG0015377	0	0	0	0
OG0015381	0	0	0	0
OG0015382	0	0	0	0
OG0015383	0	0	0	0
OG0015386	0	0	0	0
OG0015387	0	0	0	0
OG0015404	0	0	0	0
OG0015407	0	0	0	0
OG0015410	0	0	0	0
OG0015415	0	0	0	0
OG0015421	0	0	0	0
OG0015424	0	0	0	0
OG0015428	0	0	0	0
OG0015430	0	0	0	0
OG0015453	0	0	0	0
OG0015677	0	0	0	0
OG0015681	0	0	0	0
OG0015813	0	0	0	0
OG0015816	0	0	0	0
OG0015824	0	0	0	0
OG0015887	0	0	0	0
OG0015889	0	0	0	0
OG0015942	0	0	0	0
OG0015943	0	0	0	0
OG0015944	0	0	0	0
OG0015945	0	0	0	0
OG0015946	0	0	0	0
OG0015948	0	0	0	0
OG0015953	0	0	0	0
OG0015959	0	0	0	0
OG0015961	0	0	0	0
OG0015963	0	0	0	0
OG0015967	0	0	0	0
OG0015974	0	0	0	0
OG0015976	0	0	0	0
OG0015984	0	0	0	0
OG0015986	0	0	0	0
OG0015988	0	0	0	0
OG0015992	0	0	0	0
OG0015993	0	0	0	0
OG0015996	0	0	0	0
OG0015999	0	0	0	0
OG0016000	0	0	0	0
OG0016003	0	0	0	0
OG0016005	0	0	0	0
OG0016006	0	0	0	0
OG0016011	0	0	0	0
OG0016012	0	0	0	0
OG0016014	0	0	0	0
OG0016015	0	0	0	0
OG0016017	0	0	0	0
OG0016018	0	0	0	0
OG0016019	0	0	0	0
OG0016020	0	0	0	0
OG0016022	0	0	0	0
OG0016044	0	0	0	0
OG0016046	0	0	0	0
OG0016057	0	0	0	0
OG0016061	0	0	0	0
OG0016063	0	0	0	0
OG0016068	0	0	0	0
OG0016088	0	0	0	0
OG0016090	0	0	0	0
OG0016096	0	0	0	0
OG0016100	0	0	0	0
OG0016103	0	0	0	0
OG0016160	0	0	0	0
OG0016176	0	0	0	0
OG0016182	0	0	0	0
OG0016190	0	0	0	0
OG0016209	0	0	0	0
OG0016234	0	0	0	0
OG0016256	0	0	0	0
OG0016268	0	0	0	0.000974359
OG0016272	0	0	0	0
OG0016366	0	0	0	0
OG0016425	0	0	0	0
OG0016436	0	0	0	0
OG0016813	0	0	0	0
OG0016814	0	0	0	0
OG0016816	0	0	0	0
OG0016817	0	0	0	0
OG0016818	0	0	0	0
OG0016821	0	0	0	0
OG0016827	0	0	0	0
OG0016830	0	0	0	0
OG0016832	0	0	0	0
OG0016833	0	0	0	0
OG0016834	0	0	0	0
OG0016835	0	0	0	0
OG0016837	0	0	0	0
OG0016841	0	0	0	0
OG0016845	0	0	0	0
OG0016850	0	0	0	0
OG0016860	0	0	0	0
OG0016862	0	0	0	0
OG0016863	0	0	0	0
OG0016867	0	0	0	0
OG0016870	0	0	0	0
OG0016871	0	0	0	0
OG0016872	0	0	0	0
OG0016876	0	0	0	0
OG0016880	0	0	0	8.00E-04
OG0016881	0	0	0	0
OG0016888	0	0	0	0
OG0016891	0	0	0	0
OG0016901	0	0	0	0
OG0016904	0	0	0	0
OG0016906	0	0	0	0
OG0016907	0	0	0	0
OG0016909	0	0	0	0
OG0016911	0	0	0	0
OG0016912	0	0	0	0
OG0016913	0	0	0	0
OG0016914	0	0	0	0
OG0016915	0	0	0	0
OG0016922	0	0	0	0
OG0016925	0	0	0	0
OG0016926	0	0	0	0
OG0016930	0	0	0	0
OG0016932	0	0	0	0
OG0016933	0	0	0	0
OG0016937	0	0	0	0
OG0016938	0	0	0	0
OG0016944	0	0	0	0
OG0016945	0	0	0	0
OG0016946	0	0	0	0
OG0016947	0	0	0	0
OG0016950	0	0	0	0
OG0016951	0	0	0	0
OG0016956	0	0	0	0
OG0016959	0	0	0	0
OG0016960	0	0	0	0
OG0016961	0	0	0	0
OG0016962	0	0	0	0
OG0016966	0	0	0	0
OG0016967	0	0	0	0
OG0016969	0	0	0	0
OG0016973	0	0	0	0
OG0016975	0	0	0	0
OG0016979	0	0	0	0
OG0016981	0	0	0	0
OG0016983	0	0	0	0
OG0016988	0	0	0	0
OG0016990	0	0	0	0
OG0017013	0	0	0	0
OG0017015	0	0	0	0
OG0017019	0	0	0	0
OG0017026	0	0	0	0
OG0017029	0	0	0	0
OG0017034	0	0	0	0
OG0017037	0	0	0	0
OG0017038	0	0	0	0.00096875
OG0017045	0	0	0	0
OG0017050	0	0	0	0
OG0017063	0	0	0	0
OG0017065	0	0	0	0
OG0017067	0	0	0	0
OG0017069	0	0	0	0
OG0017070	0	0	0	0
OG0017073	0	0	0	0
OG0017074	0	0	0	0
OG0017081	0	0	0	0
OG0017087	0	0	0	0
OG0017116	0	0	0	0
OG0017171	0	0	0	0
OG0017176	0	0	0	0
OG0017194	0	0	0	0
OG0017230	0	0	0	0
OG0017247	0	0	0	0
OG0017273	0	0	0	0.003420598
OG0017299	0	0	0	0
OG0017300	0	0	0	0
OG0017360	0	0	0	0
OG0017397	0	0	0	0
OG0017419	0	0	0	0
OG0017483	0	0	0	0
OG0017538	0	0	0	0
OG0017561	0	0	0	0.002860254
OG0017652	0	0	0	0
OG0017665	0	0	0	0
OG0017727	0	0	0	0
OG0017825	0	0	0	0
OG0017880	0	0	0	0
OG0017939	0	0	0	0
OG0017942	0	0	0	0
OG0017943	0	0	0	0
OG0017944	0	0	0	0
OG0017945	0	0	0	0
OG0017947	0	0	0	0
OG0017948	0	0	0	0
OG0017950	0	0	0	0
OG0017951	0	0	0	0
OG0017957	0	0	0	0
OG0017959	0	0	0	0
OG0017960	0	0	0	0
OG0017968	0	0	0	0
OG0017970	0	0	0	0
OG0017972	0	0	0	0
OG0017978	0	0	0	0
OG0017979	0	0	0	0
OG0017983	0	0	0	0
OG0017986	0	0	0	0
OG0017988	0	0	0	0
OG0017994	0	0	0	0
OG0017997	0	0	0	0
OG0017999	0	0	0	0
OG0018000	0	0	0	0
OG0018003	0	0	0	0
OG0018004	0	0	0	0
OG0018006	0	0	0	0
OG0018007	0	0	0	0
OG0018010	0	0	0	0
OG0018011	0	0	0	0
OG0018012	0	0	0	0
OG0018021	0	0	0	0
OG0018026	0	0	0	0
OG0018028	0	0	0	0
OG0018046	0	0	0	0
OG0018047	0	0	0	0
OG0018052	0	0	0	0
OG0018054	0	0	0	0
OG0018056	0	0	0	0
OG0018058	0	0	0	0
OG0018061	0	0	0	0
OG0018064	0	0	0	0
OG0018066	0	0	0	0
OG0018067	0	0	0	0
OG0018069	0	0	0	0
OG0018070	0	0	0	0
OG0018072	0	0	0	0
OG0018074	0	0	0	0
OG0018080	0	0	0	0
OG0018083	0	0	0	0
OG0018087	0	0	0	0
OG0018088	0	0	0	0
OG0018089	0	0	0	0
OG0018090	0	0	0	0
OG0018091	0	0	0	0
OG0018095	0	0	0	0
OG0018103	0	0	0	0
OG0018105	0	0	0	0
OG0018109	0	0	0	0
OG0018110	0	0	0	0
OG0018112	0	0	0	0
OG0018116	0	0	0	0
OG0018121	0	0	0	0
OG0018128	0	0	0	0
OG0018129	0	0	0	0
OG0018130	0	0	0	0.000967742
OG0018152	0	0	0	0
OG0018168	0	0	0	0
OG0018183	0	0	0	0
OG0018257	0	0	0	0
OG0018287	0	0	0	0
OG0018306	0	0	0	0
OG0018559	0	0	0	0
OG0018592	0	0	0	0
OG0018596	0	0	0	0
OG0018629	0	0	0	0
OG0018667	0	0	0	0
OG0018702	0	0	0	0
OG0018709	0	0	0	0
OG0018726	0	0	0	0.000923752
OG0018763	0	0	0	0
OG0018782	0	0	0	0.000970588
OG0018805	0	0	0	0.000970588
OG0018808	0	0	0	0
OG0018926	0	0	0	0
OG0018964	0	0	0	0
OG0019429	0	0	0	0
OG0019430	0	0	0	0
OG0019431	0	0	0	0
OG0019432	0	0	0	0
OG0019434	0	0	0	0
OG0019444	0	0	0	0
OG0019460	0	0	0	0
OG0019461	0	0	0	0
OG0019464	0	0	0	0
OG0019465	0	0	0	0
OG0019467	0	0	0	0
OG0019472	0	0	0	0
OG0019473	0	0	0	0
OG0019478	0	0	0	0
OG0019485	0	0	0	0
OG0019486	0	0	0	0
OG0019498	0	0	0	0
OG0019499	0	0	0	0
OG0019501	0	0	0	0
OG0019507	0	0	0	0
OG0019511	0	0	0	0
OG0019515	0	0	0	0
OG0019565	0	0	0	0
OG0019568	0	0	0	0
OG0019570	0	0	0	0
OG0019584	0	0	0	0
OG0019592	0	0	0	0
OG0019600	0	0	0	0
OG0019602	0	0	0	0
OG0019608	0	0	0	0
OG0019609	0	0	0	0
OG0019611	0	0	0	0
OG0019613	0	0	0	0
OG0019622	0	0	0	0
OG0019636	0	0	0	0
OG0019639	0	0	0	0
OG0019643	0	0	0	0
OG0019651	0	0	0	0
OG0019666	0	0	0	0
OG0019674	0	0	0	0
OG0019685	0	0	0	0
OG0019699	0	0	0	0
OG0019714	0	0	0	0
OG0019719	0	0	0	0
OG0019727	0	0	0	0
OG0019730	0	0	0	0
OG0019731	0	0	0	0
OG0019734	0	0	0	0
OG0019743	0	0	0	0
OG0019794	0	0	0	0
OG0019811	0	0	0	0
OG0019813	0	0	0	0
OG0019819	0	0	0	0
OG0019823	0	0	0	0
OG0019838	0	0	0	0
OG0019861	0	0	0	0
OG0019870	0	0	0	0
OG0020014	0	0	0	0.001902439
OG0020031	0	0	0	0
OG0020038	0	0	0	0
OG0020082	0	0	0	0
OG0020106	0	0	0	0
OG0020480	0	0	0	0
OG0020559	0	0	0	0
OG0020703	0	0	0	0
OG0020719	0	0	0	0.000666667
OG0020736	0	0	0	0
OG0020870	0	0	0	0
OG0020882	0	0	0	0.000971429
OG0020962	0	0	0	0
OG0021102	0	0	0	0
OG0021558	0	0	0	0
OG0021593	0	0	0	0
OG0021617	0	0	0	0
OG0021618	0	0	0	0
OG0021979	0	0	0	0
OG0021980	0	0	0	0
OG0021981	0	0	0	0
OG0021982	0	0	0	0
OG0021986	0	0	0	0
OG0021987	0	0	0	0
OG0021988	0	0	0	0
OG0021990	0	0	0	0
OG0022007	0	0	0	0
OG0022009	0	0	0	0
OG0022014	0	0	0	0
OG0022022	0	0	0	0
OG0022023	0	0	0	0
OG0022042	0	0	0	0
OG0022046	0	0	0	0
OG0022047	0	0	0	0
OG0022049	0	0	0	0
OG0022051	0	0	0	0
OG0022069	0	0	0	0
OG0022079	0	0	0	0
OG0022082	0	0	0	0
OG0022083	0	0	0	0
OG0022085	0	0	0	0
OG0022093	0	0	0	0
OG0022094	0	0	0	0
OG0022139	0	0	0	0.001801316
OG0022140	0	0	0	0
OG0022148	0	0	0	0
OG0022151	0	0	0	0
OG0022171	0	0	0	0
OG0022178	0	0	0	0
OG0022186	0	0	0	0
OG0022187	0	0	0	0
OG0022190	0	0	0	0
OG0022196	0	0	0	0
OG0022204	0	0	0	0
OG0022205	0	0	0	0
OG0022216	0	0	0	0
OG0022217	0	0	0	0.000970588
OG0022225	0	0	0	0
OG0022251	0	0	0	0
OG0022262	0	0	0	0
OG0022279	0	0	0	0
OG0022289	0	0	0	0
OG0022294	0	0	0	0
OG0022295	0	0	0	0
OG0022331	0	0	0	0
OG0022333	0	0	0	0
OG0022336	0	0	0	0
OG0022348	0	0	0	0
OG0022350	0	0	0	0
OG0022352	0	0	0	0
OG0022371	0	0	0	0
OG0022378	0	0	0	0
OG0022388	0	0	0	0
OG0022428	0	0	0	0
OG0022451	0	0	0	0
OG0022456	0	0	0	0
OG0022463	0	0	0	0
OG0022488	0	0	0	0
OG0022529	0	0	0	0
OG0022648	0	0	0	0
OG0022768	0	0	0	0
OG0022810	0	0	0	0
OG0022818	0	0	0	0
OG0023400	0	0	0	0
OG0023540	0	0	0	0
OG0023552	0	0	0	0
OG0023729	0	0	0	0
OG0023917	0	0	0	0
OG0023946	0	0	0	0
OG0024024	0	0	0	0
OG0024034	0	0	0	0
OG0024095	0	0	0	0
OG0024246	0	0	0	0
OG0024377	0	0	0	0
OG0024412	0	0	0	0
OG0024723	0	0	0	0.000972973
OG0025842	0	0	0	0
OG0026674	0	0	0	0
OG0026677	0	0	0	0
OG0026680	0	0	0	0
OG0026681	0	0	0	0
OG0026682	0	0	0	0
OG0026683	0	0	0	0
OG0026685	0	0	0	0
OG0026687	0	0	0	0
OG0026688	0	0	0	0
OG0026689	0	0	0	0
OG0026694	0	0	0	0
OG0026696	0	0	0	0
OG0026702	0	0	0	0
OG0026763	0	0	0	0
OG0026772	0	0	0	0
OG0026796	0	0	0	0
OG0026814	0	0	0	0
OG0026818	0	0	0	0
OG0026821	0	0	0	0
OG0026826	0	0	0	0
OG0026827	0	0	0	0
OG0026842	0	0	0	0
OG0026843	0	0	0	0
OG0026844	0	0	0	0
OG0026856	0	0	0	0
OG0026858	0	0	0	0
OG0026864	0	0	0	0
OG0026880	0	0	0	0
OG0026881	0	0	0	0
OG0026890	0	0	0	0
OG0026891	0	0	0	0
OG0026893	0	0	0	0
OG0026903	0	0	0	0
OG0026916	0	0	0	0
OG0026930	0	0	0	0
OG0026993	0	0	0	0
OG0027008	0	0	0	0
OG0027022	0	0	0	0
OG0027023	0	0	0	0
OG0027039	0	0	0	0
OG0027094	0	0	0	0
OG0027104	0	0	0	0
OG0027149	0	0	0	0
OG0027172	0	0	0	0
OG0027219	0	0	0	0
