invertebrate	vertebrate	MeanDecreaseAccuracy	MeanDecreaseGini
OG0000739	5.55555555555556e-05	0.000109375	7.55813953488372e-05	0.0128457037037037
OG0003092	0	0.000109375	4.66666666666667e-05	0.0377513433555859
OG0007027	0.000286561264822134	0.000109375	0.000207117945466075	0.0477681554234859
OG0009728	0	0.000109375	4.60526315789474e-05	0.000989130434782609
OG0011430	1.08695652173913e-05	0.000109375	5.12820512820513e-05	0.000988636363636367
OG0000730	2.85714285714286e-05	0.000108108108108108	6.94444444444444e-05	0.000977777777777778
OG0001667	0.000194444444444444	0.000108108108108108	0.000150684931506849	0.0404514027149321
OG0001556	0	0.000108108108108108	5.47945205479452e-05	0.000986666666666665
OG0004713	9.09090909090909e-05	0.000108108108108108	9.15926179084074e-05	0.034565067715803
OG0004241	1.47058823529412e-05	0.000108108108108108	6.33802816901408e-05	0.00648421052631579
OG0007591	1.47058823529412e-05	0.000108108108108108	6.33802816901408e-05	0.00184750337381917
OG0007627	0	0.000108108108108108	4.81927710843374e-05	0.0217304342048161
OG0007267	0	0.000108108108108108	5.06329113924051e-05	0.000968199496682679
OG0007692	1.31578947368421e-05	0.000108108108108108	6e-05	0.00289887640449438
OG0013416	1.25e-05	0.000108108108108108	5.84415584415584e-05	0.000762591963780423
OG0002564	0	0.000107142857142857	5.76923076923077e-05	0.00275749509666574
OG0003985	0	0.000107142857142857	5.69620253164557e-05	0.000962187601428106
OG0006594	0	0.000107142857142857	4.54545454545455e-05	0.00366688934414061
OG0009218	0.000273654916512059	0.000107142857142857	0.000202665755297334	0.0948891612200436
OG0003580	0	0.000106060606060606	5.22388059701493e-05	0.0460068780712089
OG0005558	0	0.000106060606060606	4.79452054794521e-05	0.0221477172958736
OG0006789	3.92156862745098e-05	0.000106060606060606	6.54761904761905e-05	0.00750148809523809
OG0005587	0	0.000106060606060606	4.60526315789474e-05	0.0173363711681856
OG0010890	1.42857142857143e-05	0.000106060606060606	5.88235294117647e-05	0.040927986658581
OG0009798	0.000272655007949126	0.000106060606060606	0.000193064182194617	0.0275944114318053
OG0155954	0	0.000106060606060606	4.86111111111111e-05	0.0125521821631879
OG0001479	0.000175675675675676	0.000105902777777778	0.000141201264488936	0.0380568444009621
OG0007009	0.000476010101010101	0.000105769230769231	0.000283188405797101	0.0241051452620147
OG0002524	0	0.000105263157894737	5.71428571428571e-05	0.000940346752865118
OG0004860	2.4390243902439e-05	0.000105263157894737	6.32911392405063e-05	0.000986486486486484
OG0004328	0	0.000105263157894737	5.55555555555556e-05	0.00288157894736842
OG0005708	0	0.000105263157894737	5.40540540540541e-05	0.0139764188649081
OG0004317	6.69434353918007e-05	0.000105113636363636	8.69825521724256e-05	0.0034799880525687
OG0007147	1.38888888888889e-05	0.000104422604422604	5.42391706775268e-05	0.0333082567263581
OG0010008	0.000419249858196256	0.00010437565308255	0.000273872180451128	0.0900157728484548
OG0000919	0.000118912529550827	0.000103942652329749	0.000112713675213675	0.0499023108831191
OG0003208	2.27272727272727e-05	0.000103448275862069	5.47945205479452e-05	0.00704338624338624
OG0004392	2.17391304347826e-05	0.000103448275862069	5.72761194029851e-05	0.0412819826375764
OG0004688	-2.5e-05	0.000103448275862069	2.89855072463768e-05	0.0282062268552991
OG0000308	0	0.000102941176470588	5.22388059701493e-05	0.000988636363636367
OG0001308	1.28205128205128e-05	0.000102941176470588	5.47945205479452e-05	0.0359837282135076
OG0008555	-1.16279069767442e-05	0.000102941176470588	3.8961038961039e-05	0.00993940714908457
OG0060155	0.000193548387096774	0.000102941176470588	0.000146153846153846	0.00292105263157895
OG0006948	0.000441993464052288	0.000102651515151515	0.000272326674500588	0.0568354911518413
OG0000066	1.47058823529412e-05	0.000102564102564103	6.16438356164384e-05	0.0375813238338814
OG0003841	0	0.000102564102564103	5.26315789473684e-05	0.005625
OG0000842	0	0.000102272727272727	5.84415584415584e-05	0.00466216216216216
OG0004716	0	0.000102272727272727	5.48780487804878e-05	0.00646141009595328
OG0009755	0.000493563685636856	0.00010207336523126	0.000295038754356999	0.0788206129678613
OG0001785	0.000507706580900544	0.000100815100815101	0.000325143788959578	0.0329557100091015
OG0002508	3.84615384615385e-05	0.000100735294117647	6.72218270902481e-05	0.0936834079950347
OG0000151	0	1e-04	5.22388059701493e-05	0.00169887640449438
OG0000398	1.28205128205128e-05	1e-04	5.69620253164557e-05	0.00196039603960396
OG0000577	0	1e-04	4.22535211267606e-05	0.0434868001089325
OG0000555	0	1e-04	5e-05	0.00549544648137197
OG0001962	-1.21951219512195e-05	1e-04	3.94736842105263e-05	0.043111085055434
OG0006192	0.000267177589852008	1e-04	0.000197878382893418	0.0501932263814617
OG0005497	0	1e-04	4.28571428571429e-05	0.000342267209914269
OG0004722	3.26086956521739e-05	1e-04	6.17283950617284e-05	0.00892569659442724
OG0008502	0	1e-04	3.52112676056338e-05	0.0390147739651416
OG0010514	0	1e-04	4.32098765432099e-05	0.013115521978022
OG0004443	2.47584541062802e-05	9.97204100652377e-05	5.36986301369863e-05	0.0103602870904851
OG0010555	0.00018985618637699	9.88562091503268e-05	0.000148290485885423	0.0348294989106754
OG0001969	2.22222222222222e-05	9.75609756097561e-05	5.81395348837209e-05	0.00705882352941176
OG0002702	3.84615384615385e-05	9.75609756097561e-05	6.875e-05	0.0152783505154639
OG0010428	0.00015	9.75609756097561e-05	0.000123456790123457	0.0498327037236913
OG0000438	-2.5062656641604e-05	9.72222222222222e-05	3.35960960960961e-05	0.0670117988954768
OG0002024	0	9.72222222222222e-05	4.32098765432099e-05	0.00343376565790932
OG0002395	-1.11111111111111e-05	9.72222222222222e-05	4.18476445038423e-05	0.00165517241379311
OG0001306	0	9.72222222222222e-05	4.60526315789474e-05	0.00837818181818182
OG0006542	0	9.72222222222222e-05	4.26829268292683e-05	0.000946129956999521
OG0010432	0	9.72222222222222e-05	4.43037974683544e-05	0.00165052631578948
OG0001731	0.000142292490118577	9.67741935483871e-05	0.000123047838237712	0.0309143557422969
OG0011723	0.000629204129204129	9.67741935483871e-05	0.000357142857142857	0.0941598394287293
OG0001497	0	9.62325962325962e-05	4.60526315789474e-05	0.0260952220419022
OG0006803	4.76190476190476e-05	9.61538461538462e-05	6.61764705882353e-05	0.00958536853685369
OG0003899	1.16279069767442e-05	9.57966764418377e-05	4.7484984984985e-05	0.00190530303030303
OG0001387	0	9.52380952380952e-05	4.76190476190476e-05	0.00129078014184397
OG0006154	0	9.52380952380952e-05	4.76190476190476e-05	0.0340278173702309
OG0009656	2.7027027027027e-05	9.52380952380952e-05	6.32911392405063e-05	0.0147660656495608
OG0010210	0.000603549721970775	9.52012383900929e-05	0.000366146272855134	0.112444208888544
OG0002008	1.25e-05	9.45945945945946e-05	5.1948051948052e-05	0.0323457088989442
OG0003803	1.38888888888889e-05	9.45945945945946e-05	5.47945205479452e-05	0.000905263157894737
OG0005996	2.22222222222222e-05	9.45945945945946e-05	5.48780487804878e-05	0.00977777777777778
OG0000107	0	9.375e-05	4.22535211267606e-05	0.0298235294117647
OG0004034	0	9.375e-05	3.84615384615385e-05	0.000323024054982817
OG0003655	0	9.375e-05	3.94736842105263e-05	0.0340168371696505
OG0006684	2.7027027027027e-05	9.375e-05	5.79710144927536e-05	0.00564961716217149
OG0000549	0.000301693404634581	9.30555555555556e-05	0.000186986301369863	0.0819845493457727
OG0002244	0	9.30232558139535e-05	5.26315789473684e-05	0.00421998732974343
OG0009521	4.87804878048781e-05	9.22847985347985e-05	6.81804552502848e-05	0.0417756661589892
OG0010070	0.000622074468085107	9.22413793103448e-05	0.000381366099071207	0.0564799240530238
OG0000369	-1.35135135135135e-05	9.21052631578947e-05	4e-05	0.000985507246376812
OG0002424	-1.31578947368421e-05	9.21052631578947e-05	3.94736842105263e-05	0.00195348837209303
OG0006150	0.000181818181818182	9.21052631578947e-05	0.000128810839721876	0.00575299085151302
OG0006511	0	9.21052631578947e-05	4.72972972972973e-05	0.00542948717948718
OG0010165	0	9.21052631578947e-05	4.54545454545455e-05	0.0426119076157109
OG0006417	1.21951219512195e-05	9.19661733615222e-05	5.26680526680527e-05	0.121863468183125
OG0002130	-1.25e-05	9.09090909090909e-05	3.42465753424658e-05	0.0347710102909088
OG0002830	0	9.09090909090909e-05	3.75e-05	0.000990000000000002
OG0003486	1.25e-05	9.09090909090909e-05	4.79452054794521e-05	0.00395833333333333
OG0005347	0	9.09090909090909e-05	3.8961038961039e-05	0.00192252234932231
OG0010318	0.000420168067226891	9.09090909090909e-05	0.000256396588486141	0.0416068979280056
OG0000216	0	8.97435897435897e-05	4.60526315789474e-05	0.0244489074211963
OG0001994	-1.16279069767442e-05	8.97435897435897e-05	3.63649720834558e-05	0.084041802614656
OG0006885	1.25e-05	8.97435897435897e-05	5.06329113924051e-05	0.0122492881999367
OG0010125	0.000209010840108401	8.92857142857143e-05	0.000149439102564103	0.0491662446399412
OG0009859	0	8.92857142857143e-05	3.6231884057971e-05	0.000950891089108907
OG0002635	0.000225106685633001	8.88888888888889e-05	0.000155771079437265	0.100753568748495
OG0010901	0.000731265356265356	8.85780885780886e-05	0.000419433198380567	0.0348904671830901
OG0000832	0.000257142857142857	8.82352941176471e-05	0.000173913043478261	0.0471026713437669
OG0000724	2.38095238095238e-05	8.82352941176471e-05	5.26315789473684e-05	0.00564
OG0000569	0	8.82352941176471e-05	4e-05	0.00098936170212766
OG0001400	0	8.82352941176471e-05	3.94736842105263e-05	0.0294010503847108
OG0002074	0	8.82352941176471e-05	4.34782608695652e-05	0.0375261233019854
OG0003149	2.4390243902439e-05	8.82352941176471e-05	5.33333333333333e-05	0.00320089285714286
OG0002745	0	8.82352941176471e-05	3.6144578313253e-05	0.0108589743589744
OG0004151	1.21951219512195e-05	8.82352941176471e-05	4.66666666666667e-05	0.00610564567095007
OG0011274	0	8.82352941176471e-05	4.28571428571429e-05	0.00129368279569893
OG0011415	0.000294871794871795	8.82352941176471e-05	0.000198630136986301	0.0115916666666667
OG0010332	1.31578947368421e-05	8.82352941176471e-05	4.86111111111111e-05	0.00815625
OG0000995	0.000138461538461538	8.7962962962963e-05	0.000116944444444444	0.0419254147812971
OG0000882	0	8.78205128205128e-05	4.67567567567568e-05	0.038824026217472
OG0009542	0	8.78151260504202e-05	3.97435897435897e-05	0.00466580957857553
OG0007878	5.26315789473684e-05	8.75e-05	7.05128205128205e-05	0.0128155339805825
OG0009214	0.000189189189189189	8.73015873015873e-05	0.000148717948717949	0.0088277027027027
OG0010605	1.16279069767442e-05	8.70535714285714e-05	4.19680243623906e-05	0.0480070994070178
OG0007070	0	8.62068965517241e-05	3.16455696202532e-05	0.0470211840120664
OG0009151	0.000197674418604651	8.62068965517241e-05	0.000152777777777778	0.0443882352941177
OG0008231	2.27272727272727e-05	8.62068965517241e-05	4.79452054794521e-05	0.0072864010989011
OG0010337	1.28205128205128e-05	8.62068965517241e-05	4.41176470588235e-05	0.00290909090909091
OG0002343	0.000320731707317073	8.57843137254902e-05	0.000211740961740962	0.0410360460181812
OG0000559	6.57262905162065e-05	8.57142857142857e-05	7.29343120647468e-05	0.0849538281979458
OG0001173	0	8.57142857142857e-05	3.94736842105263e-05	0.0223426157697121
OG0002805	1.16279069767442e-05	8.57142857142857e-05	4.48717948717949e-05	0.0374567736185383
OG0004806	3.40909090909091e-05	8.57142857142857e-05	5.69620253164557e-05	0.0402537098855343
OG0010167	3.94736842105263e-05	8.57142857142857e-05	6.16438356164384e-05	0.0140526315789474
OG0009561	1.38888888888889e-05	8.53658536585366e-05	5.1948051948052e-05	0.0205882352941176
OG0010679	0	8.53658536585366e-05	4.26829268292683e-05	0.00289887640449438
OG0009350	0.000189393939393939	8.50202429149798e-05	0.000155097582004154	0.00736179487179487
OG0002283	1.16279069767442e-05	8.49673202614379e-05	4.59312839059675e-05	0.00333891737891738
OG0011485	0.000214576074332172	8.49673202614379e-05	0.000157467532467532	0.019542634363687
OG0000113	-1.13636363636364e-05	8.4331797235023e-05	2.71794871794872e-05	0.0406071714839782
OG0009227	0.000393993135011442	8.37087087087087e-05	0.000248088760283882	0.0331445935520297
OG0000004	9.15750915750916e-07	8.33333333333333e-05	3.46270928462709e-05	0.00511180569788891
OG0000028	1.31578947368421e-05	8.33333333333333e-05	4.41176470588235e-05	0.00195454545454545
OG0000123	0	8.33333333333333e-05	4.10958904109589e-05	0.000967155067155069
OG0000245	0.000293040293040293	8.33333333333333e-05	0.000187645687645688	0.0682601460164042
OG0000801	0	8.33333333333333e-05	3.57142857142857e-05	0.0025528028028028
OG0000425	3.26086956521739e-05	8.33333333333333e-05	5.26315789473684e-05	0.00291176470588236
OG0001310	0	8.33333333333333e-05	3.42465753424658e-05	0.0018796209517859
OG0002312	1.19047619047619e-05	8.33333333333333e-05	3.87112887112887e-05	0.0415558993294287
OG0004475	0	8.33333333333333e-05	4.22535211267606e-05	0.0353220903472415
OG0003809	0	8.33333333333333e-05	4e-05	0.0054361876396128
OG0007310	1.21951219512195e-05	8.33333333333333e-05	4.22535211267606e-05	0.000989795918367349
OG0009753	0.000178571428571429	8.33333333333333e-05	0.000138888888888889	0.0112284910965323
OG0009133	1.35135135135135e-05	8.33333333333333e-05	4.79452054794521e-05	0.00194594594594594
OG0009899	1.28205128205128e-05	8.33333333333333e-05	4.66666666666667e-05	0.00385321100917431
OG0009017	0.000942806841137289	8.26617826617827e-05	0.000532475204658303	0.178399376059494
OG0006869	0.000484045258072718	8.12084257206208e-05	0.000281566455696203	0.0530265290109084
OG0000242	0	8.10810810810811e-05	4.16666666666667e-05	0.00444444444444444
OG0000883	0	8.10810810810811e-05	3.84615384615385e-05	0.000961538461538462
OG0003958	4.54545454545455e-05	8.10810810810811e-05	6.17283950617284e-05	0.00598518518518518
OG0004814	0	8.10810810810811e-05	3.75e-05	0.042052341738314
OG0005032	0	8.10810810810811e-05	4.22535211267606e-05	0.0191632466940264
OG0006673	0	8.10810810810811e-05	3.65853658536585e-05	0.00382556007334768
OG0001431	0	8.06451612903226e-05	3.37837837837838e-05	0.000969800041228609
OG0002276	2.12765957446809e-05	8.06451612903226e-05	4.48717948717949e-05	0.00376521924223074
OG0003232	0	7.98872180451128e-05	3.33333333333333e-05	0.0828387945672572
OG0003171	0	7.89473684210526e-05	3.84615384615385e-05	0.00140721649484536
OG0006775	0.000316772655007949	7.89473684210526e-05	0.000195833333333333	0.078689417247162
OG0006064	0	7.89473684210526e-05	4.28571428571429e-05	0.0201278140885984
OG0003834	0.000411498257839721	7.85984848484848e-05	0.000258773699072207	0.0304679961207419
OG0000508	0	7.8125e-05	3.28947368421053e-05	0.0349224685431874
OG0000983	1.08695652173913e-05	7.8125e-05	3.84615384615385e-05	0.0384891339200871
OG0003334	0	7.8125e-05	3.42465753424658e-05	0.042365382911792
OG0008879	0	7.8125e-05	3.52112676056338e-05	0.0134697357203751
OG0009582	2.27272727272727e-05	7.8125e-05	4.60526315789474e-05	0.00291
OG0000042	-1.5625e-05	7.69230769230769e-05	3.52112676056338e-05	0.0309906034916177
OG0003308	0	7.69230769230769e-05	3.84615384615385e-05	0.0350367016543586
OG0007199	2.5e-05	7.69230769230769e-05	4.54545454545455e-05	0.00439930252833479
OG0155849	0	7.69230769230769e-05	3.03030303030303e-05	0.000985294117647058
OG0008791	2.56410256410256e-05	7.69230769230769e-05	5.12820512820513e-05	0.00904761904761905
OG0004062	3.65853658536585e-05	7.60649087221095e-05	5.35714285714286e-05	0.00227973603367846
OG0001396	0	7.57575757575758e-05	3.6231884057971e-05	0.0381945125272331
OG0003628	0.000103935698447894	7.57575757575758e-05	8.73231246365575e-05	0.0524911809645372
OG0003320	0.000166666666666667	7.57575757575758e-05	0.000125	0.0450663452343757
OG0004357	-1.21951219512195e-05	7.57575757575758e-05	2.7027027027027e-05	0.023344083247334
OG0002552	0	7.57575757575758e-05	3.57142857142857e-05	0.00375553625705601
OG0007555	0	7.57575757575758e-05	3.33333333333333e-05	0.00730480708412397
OG0010112	0.000548399715504979	7.57575757575758e-05	0.00033015873015873	0.0463128182220256
OG0011034	0.000281944444444444	7.57575757575758e-05	0.000188505879611417	0.0726384760226729
OG0008632	0	7.57575757575758e-05	3.42465753424658e-05	0.000990196078431374
OG0010335	4.44444444444444e-05	7.57575757575758e-05	5.76923076923077e-05	0.0134446972477064
OG0010258	0.00025	7.54242614707731e-05	0.000149565217391304	0.0228359788359788
OG0009094	9.72222222222222e-05	7.5e-05	8.55263157894737e-05	0.0253983050847458
OG0009880	0.000255578619615983	7.46951219512195e-05	0.000175362766285891	0.0380759103641456
OG0000741	2.32558139534884e-05	7.44206773618538e-05	4.77443609022556e-05	0.0398321588210413
OG0000763	0	7.35294117647059e-05	3.125e-05	0.0330997360482655
OG0000794	0	7.35294117647059e-05	3.08641975308642e-05	0.0298226390605094
OG0002439	6.34771732332708e-05	7.35294117647059e-05	6.80120951115591e-05	0.0810799818172883
OG0004684	0	7.35294117647059e-05	3.84615384615385e-05	0.00194936708860759
OG0005819	0.000415672029060716	7.35294117647059e-05	0.000270735930735931	0.0518489743905948
OG0010286	1.31578947368421e-05	7.35294117647059e-05	4.16666666666667e-05	0.0096788648244959
OG0010504	-1.31578947368421e-05	7.35294117647059e-05	2.77777777777778e-05	0.0125210090720993
OG0156126	1.28205128205128e-05	7.35294117647059e-05	4.10958904109589e-05	0.00473958333333334
OG0005561	3.65853658536585e-05	7.31707317073171e-05	5.48780487804878e-05	0.000967510750119452
OG0000350	3.57142857142857e-05	7.22007722007722e-05	5.15922433730653e-05	0.0443773048575084
OG0002711	0.000656959706959707	7.15538847117794e-05	0.000396399433899434	0.019747129148749
OG0000732	1.21951219512195e-05	7.14285714285714e-05	3.6231884057971e-05	0.00272727272727273
OG0002446	0	7.14285714285714e-05	3.84615384615385e-05	0.00194117647058823
OG0004067	0.000202702702702703	7.14285714285714e-05	0.000146153846153846	0.0242667483660131
OG0003009	0	7.14285714285714e-05	3.78787878787879e-05	0.00472826086956522
OG0002423	0	7.14285714285714e-05	3.42465753424658e-05	0.00799082779179087
OG0004255	-1.08695652173913e-05	7.14285714285714e-05	2.02702702702703e-05	0.0360014655593552
OG0006764	0.000159090909090909	7.14285714285714e-05	0.000120253164556962	0.04722478500172
OG0009121	0	7.14285714285714e-05	3.33333333333333e-05	0.0456334059832238
OG0006800	3.75e-05	7.14285714285714e-05	5.33333333333333e-05	0.00098076923076923
OG0009006	0	7.14285714285714e-05	2.89855072463768e-05	0.0369147746818025
OG0009835	0.000170212765957447	7.14285714285714e-05	0.000133333333333333	0.0242247862087688
OG0006614	2.63157894736842e-05	7.14285714285714e-05	4.79452054794521e-05	0.00894736842105263
OG0008486	0	7.14285714285714e-05	2.66666666666667e-05	0.000989690721649481
OG0011496	-1.21951219512195e-05	7.14285714285714e-05	2.63157894736842e-05	0.0230203405760305
OG0009470	0	7.14285714285714e-05	3.57142857142857e-05	0.0093365977205572
OG0009501	0.000798710574871706	7.11805555555556e-05	0.000463460734498446	0.1309351846054
OG0010037	2.2609819121447e-06	7.07715780296425e-05	3.41540170307294e-05	0.00387342562199706
OG0011635	0.00040207876623078	7.07282913165266e-05	0.000250873665922065	0.0544673479090751
OG0008944	1.13636363636364e-05	6.97674418604651e-05	4.27565392354125e-05	0.0483061911626461
OG0006277	9.64052287581699e-05	6.9758064516129e-05	8.00607287449393e-05	0.0414095795233638
OG0000031	0.000121951219512195	6.94444444444444e-05	9.84555984555985e-05	0.00941272397468421
OG0002355	0	6.94444444444444e-05	3.52112676056338e-05	0.0327530618401207
OG0003126	3.84615384615385e-05	6.94444444444444e-05	5.33333333333333e-05	0.00538416222952306
OG0006499	-1.21951219512195e-05	6.94444444444444e-05	2.5974025974026e-05	0.028959728727837
OG0008041	0.000341463414634146	6.94444444444444e-05	0.000218497718497718	0.0455845022624434
OG0009096	2.4390243902439e-05	6.94444444444444e-05	4.54545454545455e-05	0.0117019736842105
OG0010236	0	6.94444444444444e-05	3.04878048780488e-05	0.00195454545454545
OG0001532	0	6.89655172413793e-05	2.7027027027027e-05	0.00553210889292196
OG0002476	0	6.89655172413793e-05	2.8169014084507e-05	0.0397883753501401
OG0002789	0	6.89655172413793e-05	2.89855072463768e-05	0.00707443609022556
OG0008999	0.00032046783625731	6.89655172413793e-05	0.000208136148525664	0.0810847615321073
OG0004087	0	6.89655172413793e-05	2.66666666666667e-05	0.00369384615384615
OG0009714	0.000178571428571429	6.89655172413793e-05	0.000133802816901408	0.0480645043063954
OG0004074	5.79081632653061e-05	6.87134502923977e-05	5.85357624831309e-05	0.063689687195633
OG0001051	0	6.75675675675676e-05	3.24675324675325e-05	0.0171449172346641
OG0002138	0	6.75675675675676e-05	3.04878048780488e-05	0.00122622622622623
OG0004365	1.31578947368421e-05	6.75675675675676e-05	4e-05	0.00327272727272727
OG0007827	0	6.75675675675676e-05	3.24675324675325e-05	0.00385021097046413
OG0009936	0.000530124809194577	6.75675675675676e-05	0.000331764782807023	0.0516961392313935
OG0011483	0.0002125	6.75675675675676e-05	0.000142857142857143	0.0331521116138763
OG0012420	0.000247727272727273	6.67408231368187e-05	0.000174324324324324	0.0145634696527102
OG0003189	0.000170454545454545	6.66666666666667e-05	0.000126419993508601	0.033951272962015
OG0000243	2.38095238095238e-05	6.66666666666667e-05	4.16666666666667e-05	0.0316001400560224
OG0000254	-4.59183673469388e-06	6.66666666666667e-05	2.61904761904762e-05	0.0428475128780725
OG0001955	-2.38095238095238e-05	6.66666666666667e-05	1.38888888888889e-05	0.00447047751139291
OG0002945	2.32558139534884e-05	6.66666666666667e-05	4.0436005625879e-05	0.0438358681079269
OG0009950	0	6.66666666666667e-05	2.85714285714286e-05	0.000985294117647058
OG0000150	0.000130122070911545	6.57894736842105e-05	9.84209602630655e-05	0.0848590970198792
OG0000640	3.125e-05	6.57894736842105e-05	4.65116279069767e-05	0.0348740896358543
OG0000663	1.16279069767442e-05	6.57894736842105e-05	4.17902149740549e-05	0.00259449818562319
OG0001360	0.000188888888888889	6.57894736842105e-05	0.000144736842105263	0.0029202380952381
OG0003767	0	6.57894736842105e-05	3.37837837837838e-05	0.000988636363636367
OG0006562	2.94117647058824e-05	6.57894736842105e-05	4.86111111111111e-05	0.00528
OG0001794	5e-05	6.50201612903226e-05	5.65309666216477e-05	0.12003891598602
OG0000070	0.0001125	6.46114864864865e-05	8.61946272905177e-05	0.0388157122548662
OG0000592	0	6.45161290322581e-05	2.8169014084507e-05	0.00215526315789474
OG0002041	6.09756097560976e-05	6.45161290322581e-05	6.25e-05	0.00475862068965517
OG0002167	0	6.45161290322581e-05	2.85714285714286e-05	0.0139726451612903
OG0013204	8.69565217391304e-05	6.45161290322581e-05	7.79220779220779e-05	0.00364256444150694
OG0000325	-1.42857142857143e-05	6.41025641025641e-05	2.7027027027027e-05	0.0288783958202911
OG0009039	0.0004125	6.40040962621608e-05	0.000252757373587618	0.0637696552532404
OG0002218	0	6.35386119257087e-05	2.7883517320137e-05	0.0746187174820282
OG0010374	0.000613852813852814	6.30541871921182e-05	0.000363860722490111	0.0559160492697605
OG0001380	0	6.25e-05	2.46913580246914e-05	0.00176470588235294
OG0002092	0.000227272727272727	6.25e-05	0.000153637770897833	0.0287846429556107
OG0003808	0.000134881422924901	6.25e-05	0.000102767695099819	0.0286916221033868
OG0006063	-1.19047619047619e-05	6.25e-05	2.02702702702703e-05	0.00195744680851064
OG0007468	-1.47058823529412e-05	6.25e-05	2.7027027027027e-05	0.035185520361991
OG0004165	0	6.25e-05	2.94117647058824e-05	0.00429827315541601
OG0007587	0	6.25e-05	2.77777777777778e-05	0.00860679196073942
OG0003967	0	6.25e-05	2.63157894736842e-05	0.00196078431372549
OG0010376	0.000820809820809821	6.25e-05	0.000457828128189426	0.0756785870323675
OG0010328	0.000166666666666667	6.25e-05	0.000118609022556391	0.0116632415902141
OG0008193	0	6.25e-05	3.01204819277108e-05	0.00383333333333334
OG0009528	0.000458806818181818	6.23249299719888e-05	0.000257276507276507	0.0549379245579416
OG0009496	0.000452264048008729	6.09756097560976e-05	0.00026875	0.00753118650954897
OG0009647	9.19578114700066e-05	6.09756097560976e-05	7.43284964495215e-05	0.0159097093382808
OG0001040	0.00013953488372093	6.06060606060606e-05	0.000105263157894737	0.0381541972226556
OG0001753	0	6.06060606060606e-05	2.38095238095238e-05	0.000989583333333336
OG0004882	1.51515151515152e-05	6.06060606060606e-05	3.78787878787879e-05	0.00803423423423423
OG0003700	0	6.06060606060606e-05	2.63157894736842e-05	0.000988505747126439
OG0006711	1.19047619047619e-05	6.06060606060606e-05	3.33333333333333e-05	0.0319435813510357
OG0011124	0.000539679643569587	6.06060606060606e-05	0.000304477611940299	0.0182921864310563
OG0009581	0	6.06060606060606e-05	2.89855072463768e-05	0.0116568130630631
OG0010791	5.12820512820513e-05	6.06060606060606e-05	5.55555555555556e-05	0.00375800106326422
OG0008341	4.31354359925789e-05	6.02006688963211e-05	4.86200716845878e-05	0.0733598902967905
OG0004678	0	6e-05	2.11267605633803e-05	0.00622558922558923
OG0010720	0.000204545454545455	6e-05	0.000152173913043478	0.0446757268424611
OG0001243	0.000471632498717014	5.98141695702671e-05	0.000286003490228842	0.0457269462244403
OG0007380	2.20588235294118e-06	5.92850915431561e-05	2.8169014084507e-05	0.0370962814765925
OG0005936	0.000414160401002506	5.92691622103387e-05	0.000251760563380282	0.0454665075062677
OG0009884	0.000264705882352941	5.8968058968059e-05	0.000153539659006672	0.00537096774193548
OG0001718	0.000107142857142857	5.88235294117647e-05	8.55263157894737e-05	0.0353083209100057
OG0002120	1.25e-05	5.88235294117647e-05	3.37837837837838e-05	0.0123374300029472
OG0004563	-3.40909090909091e-05	5.88235294117647e-05	6.41025641025641e-06	0.037360146525129
OG0005041	0	5.88235294117647e-05	2.66666666666667e-05	0.000321138211382113
OG0004376	5.50531914893617e-05	5.88235294117647e-05	5.73073073073073e-05	0.0100445998445998
OG0008664	0	5.88235294117647e-05	2.8169014084507e-05	0.00408591691995947
OG0005273	0.000244471744471744	5.86734693877551e-05	0.000161374123292728	0.088291388233026
OG0009569	5e-05	5.83778966131907e-05	5.40540540540541e-05	0.0401848157758401
OG0010160	0.000563701372997712	5.77956989247312e-05	0.000342652173686324	0.0524414269991963
OG0002392	1.31578947368421e-05	5.71428571428571e-05	3.42465753424658e-05	0.000989473684210523
OG0007123	0.000118253968253968	5.71428571428571e-05	9.03097758405978e-05	0.0713786206639063
OG0004307	0	5.71428571428571e-05	2.73972602739726e-05	0.000962187601428106
OG0004995	0	5.71428571428571e-05	2.94117647058824e-05	0.00187053140096619
OG0006220	0.000166666666666667	5.71428571428571e-05	0.000116883116883117	0.00803571428571428
OG0008218	0	5.71428571428571e-05	2.85714285714286e-05	0.00119571428571428
OG0008913	1.31578947368421e-05	5.71428571428571e-05	3.42465753424658e-05	0.0445512605042017
OG0010336	0	5.71428571428571e-05	2.5e-05	0.0102871381110584
OG0007054	0	5.66188197767145e-05	2.9040404040404e-05	0.005075
OG0004691	0.000241511238641798	5.62770562770563e-05	0.000156505342551854	0.0148428644240571
OG0002862	0.000788280831588685	5.56920556920557e-05	0.000464030351976503	0.0644770367546448
OG0000649	0	5.55555555555556e-05	2.7027027027027e-05	0.0390453781512605
OG0002780	3.33333333333333e-05	5.55555555555556e-05	4.32098765432099e-05	0.00196
OG0001580	0	5.55555555555556e-05	2.7027027027027e-05	0.00572108108108108
OG0002047	0.000138858093126386	5.55555555555556e-05	0.000100730519480519	0.00315332568807339
OG0113257	0.000450281425891182	5.55555555555556e-05	0.000261278195488722	0.0342010872309716
OG0002506	0	5.55555555555556e-05	2.73972602739726e-05	0.001035
OG0003490	0	5.55555555555556e-05	2.77777777777778e-05	0.000987179487179489
OG0004926	0	5.55555555555556e-05	2.77777777777778e-05	0.00370794246404002
