	non_symbiosis	symbiosis	MeanDecreaseAccuracy	MeanDecreaseGini
OG0004668	0	0	0	0
OG0004669	0	0	0	0
OG0004670	0	0	0	0
OG0004671	0	0	0	0
OG0004672	0	0	0	0.000992063
OG0004674	0	0	0	0
OG0004675	0	0	0	0
OG0004676	0	0	0	0
OG0004678	0	0	0	0
OG0004679	0	0	0	0
OG0004681	0	0	0	0
OG0004682	0	0	0	0.001233333
OG0004683	0	0	0	0.000888889
OG0004684	0	0	0	0.001891892
OG0004686	0	0	0	0
OG0004687	0	0	0	0
OG0004688	0	0	0	0.001870968
OG0004690	0	0	0	0
OG0004691	0	0	0	0
OG0004692	0	0	0	0
OG0004693	0	0	0	0
OG0004694	0	0	0	0
OG0004695	0	0	0	0
OG0004696	0	0	0	0
OG0004697	0	0	0	0
OG0004698	0	0	0	0
OG0004699	0	0	0	0
OG0004700	0	0	0	0
OG0004701	0	0	0	0
OG0004702	0	0	0	0
OG0004703	0	0	0	0
OG0004705	0	0	0	0
OG0004706	0	0	0	0.00075
OG0004707	0	0	0	0
OG0004708	0	0	0	0
OG0004709	0	0	0	0
OG0004710	0	0	0	0.001428571
OG0004711	0	0	0	0
OG0004712	0	0	0	0
OG0004713	0	0	0	0
OG0004714	0	0	0	0
OG0004715	0	0	0	0
OG0004716	0	0	0	0
OG0004717	0	0	0	0
OG0004720	0	0	0	0
OG0004721	0	0	0	0
OG0004722	0	0	0	0.002877778
OG0004723	0	0	0	0
OG0004724	0	0	0	0
OG0004725	0	0	0	0
OG0004726	0	0	0	0
OG0004727	0	0	0	0
OG0004728	0	0	0	0
OG0004729	0	0	0	0
OG0004730	0	0	0	0
OG0004731	0	0	0	0
OG0004732	0	0	0	0
OG0004733	0	0	0	0
OG0004734	0	0	0	0.000962963
OG0004735	0	0	0	0
OG0004736	0	0	0	0.003949499
OG0004737	0	0	0	0
OG0004738	0	0	0	0
OG0004739	0	0	0	0
OG0004740	0	0	0	0
OG0004741	0	0	0	0.003652174
OG0004742	0	0	0	0
OG0004743	0	0	0	0.005235043
OG0004744	0	0	0	0
OG0004745	0	0	0	0
OG0004746	0	0	0	0
OG0004747	0	0	0	0
OG0004748	0	0	0	0.002019231
OG0004749	0	0	0	0
OG0004750	0	0	0	0
OG0004751	0	0	0	0
OG0004753	0	0	0	0
OG0004754	0	0	0	0
OG0004755	0	0	0	0
OG0004756	0	0	0	0
OG0004757	0	0	0	0
OG0004759	0	0	0	0
OG0004760	0	0	0	0
OG0004761	0	0	0	0.000969697
OG0004762	0	0	0	0
OG0004763	0	0	0	0
OG0004764	0	0	0	0
OG0004765	0	0	0	0
OG0004766	0	0	0	0
OG0004767	0	0	0	0
OG0004768	0	0	0	0
OG0004769	0	0	0	0
OG0004770	0	0	0	0
OG0004771	0	0	0	0
OG0004772	0	0	0	0
OG0004773	0	0	0	0
OG0004774	0	0	0	0
OG0004775	0	0	0	0
OG0004776	0	0	0	0.001428571
OG0004777	0	0	0	0
OG0004778	0	0	0	0
OG0004780	0	0	0	0
OG0004781	0	0	0	0
OG0004782	0	0	0	0
OG0004783	0	0	0	0
OG0004785	0	0	0	0
OG0004786	0	0	0	0
OG0004787	0	0	0	0
OG0004788	0	0	0	0
OG0004789	0	0	0	0
OG0004791	0	0	0	0
OG0004792	0	0	0	0.00175
OG0004793	0	0	0	0
OG0004794	0	0	0	0
OG0004795	0	0	0	0
OG0004796	0	0	0	0
OG0004797	0	0	0	0
OG0004798	0	0	0	0
OG0004799	0	0	0	0
OG0004800	0	0	0	0
OG0004801	0	0	0	0
OG0004802	0	0	0	0
OG0004804	0	0	0	0
OG0004805	0	0	0	0
OG0004806	0	0	0	0
OG0004808	0	0	0	0
OG0004809	0	0	0	0
OG0004810	0	0	0	0
OG0004811	0	0	0	0
OG0004813	0	0	0	0
OG0004815	0	0	0	0
OG0004816	0	0	0	0
OG0004817	0	0	0	0
OG0004818	0	0	0	0
OG0004819	0	0	0	0
OG0004823	0	0	0	0
OG0004825	0	0	0	0
OG0004826	0	0	0	0
OG0004827	0	0	0	0
OG0004829	0	0	0	0
OG0004830	0	0	0	0
OG0004831	0	0	0	0
OG0004832	0	0	0	0
OG0004833	0	0	0	0
OG0004834	0	0	0	0
OG0004836	0	0	0	0
OG0004837	0	0	0	0
OG0004839	0	0	0	0
OG0004840	0	0	0	0
OG0004841	0	0	0	0.000972973
OG0004842	0	0	0	0
OG0004843	0	0	0	0
OG0004844	0	0	0	0
OG0004845	0	0	0	0
OG0004846	0	0	0	0
OG0004847	0	0	0	0
OG0004848	0	0	0	0
OG0004849	0	0	0	0
OG0004851	0	0	0	0
OG0004852	0	0	0	0
OG0004853	0	0	0	0
OG0004854	0	0	0	0
OG0004855	0	0	0	0
OG0004856	0	0	0	0
OG0004857	0	0	0	0
OG0004858	0	0	0	0
OG0004859	0	0	0	0
OG0004860	0	0	0	0.000947368
OG0004862	0	0	0	0
OG0004863	0	0	0	0
OG0004864	0	0	0	0
OG0004865	0	0	0	0.003456081
OG0004868	0	0	0	0
OG0004869	0	0	0	0
OG0004870	0	0	0	0
OG0004872	0	0	0	0
OG0004873	0	0	0	0
OG0004874	0	0	0	0
OG0004875	0	0	0	0
OG0004876	0	0	0	0
OG0004878	0	0	0	0
OG0004879	0	0	0	0
OG0004880	0	0	0	0
OG0004881	0	0	0	0
OG0004883	0	0	0	0
OG0004884	0	0	0	0
OG0004885	0	0	0	0
OG0004886	0	0	0	0
OG0004887	0	0	0	0
OG0004888	0	0	0	0
OG0004889	0	0	0	0
OG0004890	0	0	0	0
OG0004891	0	0	0	0
OG0004892	0	0	0	0
OG0004893	0	0	0	0
OG0004895	0	0	0	0
OG0004896	0	0	0	0
OG0004897	0	0	0	0
OG0004898	0	0	0	0.001857143
OG0004899	0	0	0	0
OG0004900	0	0	0	0
OG0004901	0	0	0	0
OG0004903	0	0	0	0
OG0004904	0	0	0	0
OG0004905	0	0	0	0
OG0004907	0	0	0	0
OG0004909	0	0	0	0
OG0004910	0	0	0	0
OG0004911	0	0	0	0
OG0004912	0	0	0	0
OG0004913	0	0	0	0
OG0004914	0	0	0	0
OG0004915	0	0	0	0
OG0004916	0	0	0	0
OG0004917	0	0	0	0.001292929
OG0004918	0	0	0	0
OG0004919	0	0	0	0
OG0004920	0	0	0	0
OG0004921	0	0	0	0
OG0004922	0	0	0	0
OG0004923	0	0	0	0
OG0004924	0	0	0	0
OG0004926	0	0	0	0
OG0004927	0	0	0	0
OG0004928	0	0	0	0
OG0004929	0	0	0	0.00307561
OG0004930	0	0	0	0
OG0004931	0	0	0	0
OG0004932	0	0	0	0
OG0004933	0	0	0	0
OG0004934	0	0	0	0
OG0004936	0	0	0	0
OG0004937	0	0	0	0
OG0004938	0	0	0	0
OG0004939	0	0	0	0
OG0004940	0	0	0	0.00096
OG0004941	0	0	0	0.000875
OG0004942	0	0	0	0
OG0004943	0	0	0	0
OG0004944	0	0	0	0
OG0004945	0	0	0	0
OG0004946	0	0	0	0
OG0004948	0	0	0	0
OG0004949	0	0	0	0
OG0004950	0	0	0	0
OG0004951	0	0	0	0
OG0004952	0	0	0	0
OG0004953	0	0	0	0
OG0004954	0	0	0	0
OG0004955	0	0	0	0
OG0004956	0	0	0	0.000972973
OG0004957	0	0	0	0
OG0004959	0	0	0	0
OG0004960	0	0	0	0
OG0004961	0	0	0	0
OG0004962	0	0	0	0
OG0004963	0	0	0	0
OG0004964	0	0	0	0
OG0004965	0	0	0	0
OG0004966	0	0	0	0
OG0004967	0	0	0	0
OG0004968	0	0	0	0
OG0004969	0	0	0	0
OG0004970	0	0	0	0
OG0004971	0	0	0	0
OG0004972	0	0	0	0.001894737
OG0004973	0	0	0	0
OG0004974	0	0	0	0
OG0004975	0	0	0	0
OG0004977	0	0	0	0
OG0004979	0	0	0	0.000910038
OG0004980	0	0	0	0
OG0004981	0	0	0	0
OG0004982	0	0	0	0
OG0004983	0	0	0	0
OG0004984	0	0	0	0
OG0004985	0	0	0	0
OG0004986	0	0	0	0
OG0004987	0	0	0	0.001222222
OG0004988	0	0	0	0
OG0004989	0	0	0	0
OG0004990	0	0	0	0
OG0004991	0	0	0	0
OG0004992	0	0	0	0
OG0004993	0	0	0	0
OG0004994	0	0	0	0
OG0004995	0	0	0	0.00075
OG0004996	0	0	0	0
OG0004997	0	0	0	0
OG0004998	0	0	0	0
OG0005001	0	0	0	0
OG0005002	0	0	0	0.006716009
OG0005003	0	0	0	0
OG0005004	0	0	0	0
OG0005005	0	0	0	0
OG0005006	0	0	0	0.000972973
OG0005008	0	0	0	0
OG0005011	0	0	0	0
OG0005012	0	0	0	0
OG0005013	0	0	0	0
OG0005015	0	0	0	0
OG0005016	0	0	0	0
OG0005017	0	0	0	0
OG0005019	0	0	0	0
OG0005021	0	0	0	0
OG0005022	0	0	0	0
OG0005023	0	0	0	0
OG0005024	0	0	0	0
OG0005025	0	0	0	0
OG0005026	0	0	0	0
OG0005027	0	0	0	0
OG0005028	0	0	0	0
OG0005029	0	0	0	0
OG0005030	0	0	0	0
OG0005031	0	0	0	0.004404762
OG0005032	0	0	0	0
OG0005033	0	0	0	0
OG0005034	0	0	0	0
OG0005035	0	0	0	0
OG0005036	0	0	0	0
OG0005037	0	0	0	0
OG0005038	0	0	0	0
OG0005039	0	0	0	0
OG0005041	0	0	0	0
OG0005042	0	0	0	0
OG0005043	0	0	0	0
OG0005044	0	0	0	0
OG0005045	0	0	0	0
OG0005046	0	0	0	0
OG0005047	0	0	0	0
OG0005048	0	0	0	0
OG0005049	0	0	0	0
OG0005051	0	0	0	0.002765955
OG0005052	0	0	0	0
OG0005053	0	0	0	0
OG0005054	0	0	0	0.002
OG0005056	0	0	0	0
OG0005058	0	0	0	0
OG0005061	0	0	0	0
OG0005062	0	0	0	0
OG0005063	0	0	0	0
OG0005064	0	0	0	0
OG0005065	0	0	0	0
OG0005066	0	0	0	0
OG0005067	0	0	0	0
OG0005068	0	0	0	0
OG0005069	0	0	0	0
OG0005070	0	0	0	0
OG0005071	0	0	0	0
OG0005072	0	0	0	0
OG0005073	0	0	0	0
OG0005074	0	0	0	0
OG0005075	0	0	0	0
OG0005076	0	0	0	0
OG0005077	0	0	0	0
OG0005078	0	0	0	0
OG0005079	0	0	0	0
OG0005080	0	0	0	0
OG0005081	0	0	0	0
OG0005083	0	0	0	0
OG0005084	0	0	0	0
OG0005085	0	0	0	0
OG0005086	0	0	0	0
OG0005087	0	0	0	0
OG0005088	0	0	0	0
OG0005089	0	0	0	0.000666667
OG0005090	0	0	0	0
OG0005091	0	0	0	0
OG0005092	0	0	0	0
OG0005093	0	0	0	0
OG0005094	0	0	0	0
OG0005095	0	0	0	0
OG0005096	0	0	0	0
OG0005097	0	0	0	0
OG0005099	0	0	0	0
OG0005101	0	0	0	0
OG0005102	0	0	0	0
OG0005104	0	0	0	0
OG0005105	0	0	0	0
OG0005106	0	0	0	0
OG0005107	0	0	0	0
OG0005108	0	0	0	0
OG0005109	0	0	0	0
OG0005110	0	0	0	0
OG0005112	0	0	0	0
OG0005113	0	0	0	0
OG0005114	0	0	0	0
OG0005115	0	0	0	0
OG0005117	0	0	0	0
OG0005118	0	0	0	0
OG0005120	0	0	0	0
OG0005122	0	0	0	0
OG0005123	0	0	0	0
OG0005124	0	0	0	0
OG0005125	0	0	0	0
OG0005126	0	0	0	0
OG0005127	0	0	0	0.002529762
OG0005128	0	0	0	0
OG0005129	0	0	0	0
OG0005130	0	0	0	0
OG0005131	0	0	0	0
OG0005132	0	0	0	0
OG0005133	0	0	0	0
OG0005135	0	0	0	0.002642471
OG0005136	0	0	0	0
OG0005137	0	0	0	0
OG0005139	0	0	0	0
OG0005140	0	0	0	0
OG0005141	0	0	0	0.001801316
OG0005142	0	0	0	0
OG0005143	0	0	0	0
OG0005144	0	0	0	0.000974359
OG0005146	0	0	0	0
OG0005147	0	0	0	0
OG0005149	0	0	0	0
OG0005150	0	0	0	0
OG0005151	0	0	0	0
OG0005152	0	0	0	0
OG0005153	0	0	0	0
OG0005154	0	0	0	0
OG0005155	0	0	0	0
OG0005156	0	0	0	0
OG0005157	0	0	0	0
OG0005158	0	0	0	0.000666667
OG0005159	0	0	0	0
OG0005160	0	0	0	0
OG0005161	0	0	0	0.00225
OG0005163	0	0	0	0.000973684
OG0005164	0	0	0	0
OG0005165	0	0	0	0
OG0005166	0	0	0	0
OG0005167	0	0	0	0
OG0005168	0	0	0	0
OG0005169	0	0	0	0
OG0005170	0	0	0	0
OG0005171	0	0	0	0
OG0005172	0	0	0	0
OG0005173	0	0	0	0
OG0005174	0	0	0	0
OG0005175	0	0	0	0
OG0005176	0	0	0	0
OG0005177	0	0	0	0
OG0005178	0	0	0	0
OG0005179	0	0	0	0
OG0005180	0	0	0	0
OG0005181	0	0	0	0
OG0005182	0	0	0	0
OG0005183	0	0	0	0
OG0005184	0	0	0	0.000958333
OG0005185	0	0	0	0.000975
OG0005186	0	0	0	0.000472222
OG0005187	0	0	0	0
OG0005189	0	0	0	0
OG0005190	0	0	0	0
OG0005191	0	0	0	0
OG0005192	0	0	0	0
OG0005193	0	0	0	0
OG0005195	0	0	0	0
OG0005196	0	0	0	0
OG0005197	0	0	0	0
OG0005198	0	0	0	0
OG0005199	0	0	0	0
OG0005201	0	0	0	0
OG0005204	0	0	0	0
OG0005205	0	0	0	0
OG0005206	0	0	0	0
OG0005207	0	0	0	0
OG0005209	0	0	0	0.0021
OG0005210	0	0	0	0
OG0005211	0	0	0	0
OG0005212	0	0	0	0
OG0005213	0	0	0	0
OG0005214	0	0	0	0
OG0005216	0	0	0	0
OG0005217	0	0	0	0
OG0005218	0	0	0	0
OG0005219	0	0	0	0
OG0005220	0	0	0	0
OG0005221	0	0	0	0.00224359
OG0005222	0	0	0	0
OG0005223	0	0	0	0
OG0005224	0	0	0	0
OG0005225	0	0	0	0
OG0005226	0	0	0	0
OG0005227	0	0	0	0
OG0005228	0	0	0	0
OG0005230	0	0	0	0
OG0005231	0	0	0	0
OG0005232	0	0	0	0
OG0005233	0	0	0	0.003377433
OG0005234	0	0	0	0
OG0005235	0	0	0	0
OG0005237	0	0	0	0
OG0005238	0	0	0	0.00230303
OG0005239	0	0	0	0
OG0005240	0	0	0	0
OG0005242	0	0	0	0.002054348
OG0005243	0	0	0	0
OG0005244	0	0	0	0
OG0005245	0	0	0	0
OG0005247	0	0	0	0
OG0005248	0	0	0	0
OG0005250	0	0	0	0
OG0005252	0	0	0	0
OG0005253	0	0	0	0
OG0005254	0	0	0	0
OG0005255	0	0	0	0
OG0005256	0	0	0	0
OG0005257	0	0	0	0
OG0005258	0	0	0	0
OG0005260	0	0	0	0
OG0005261	0	0	0	0
OG0005262	0	0	0	0
OG0005263	0	0	0	0.000666667
OG0005264	0	0	0	0
OG0005265	0	0	0	0
OG0005266	0	0	0	0
OG0005267	0	0	0	0
OG0005268	0	0	0	0
OG0005270	0	0	0	0
OG0005271	0	0	0	0
OG0005272	0	0	0	0
OG0005273	0	0	0	0
OG0005274	0	0	0	0
OG0005275	0	0	0	0.000966667
OG0005276	0	0	0	0
OG0005278	0	0	0	0
OG0005280	0	0	0	0.000954545
OG0005281	0	0	0	0
OG0005282	0	0	0	0
OG0005283	0	0	0	0
OG0005284	0	0	0	0
OG0005285	0	0	0	0
OG0005287	0	0	0	0
OG0005288	0	0	0	0
OG0005289	0	0	0	0
OG0005290	0	0	0	0
OG0005291	0	0	0	0
OG0005292	0	0	0	0
OG0005293	0	0	0	0
OG0005294	0	0	0	0
OG0005295	0	0	0	0
OG0005296	0	0	0	0.001767742
OG0005297	0	0	0	0
OG0005298	0	0	0	0
OG0005299	0	0	0	0
OG0005300	0	0	0	0.002351462
OG0005301	0	0	0	0
OG0005303	0	0	0	0
OG0005304	0	0	0	0
OG0005305	0	0	0	0
OG0005306	0	0	0	0
OG0005307	0	0	0	0
OG0005308	0	0	0	0
OG0005309	0	0	0	0
OG0005310	0	0	0	0
OG0005311	0	0	0	0
OG0005312	0	0	0	0
OG0005313	0	0	0	0
OG0005314	0	0	0	0
OG0005315	0	0	0	0
OG0005316	0	0	0	0
OG0005317	0	0	0	0
OG0005318	0	0	0	0
OG0005319	0	0	0	0
OG0005320	0	0	0	0
OG0005321	0	0	0	0
OG0005322	0	0	0	0
OG0005323	0	0	0	0
OG0005324	0	0	0	0
OG0005325	0	0	0	0
OG0005326	0	0	0	0
OG0005328	0	0	0	0
OG0005330	0	0	0	0
OG0005331	0	0	0	0
OG0005332	0	0	0	0.001638095
OG0005333	0	0	0	0
OG0005334	0	0	0	0
OG0005335	0	0	0	0
OG0005336	0	0	0	0
OG0005337	0	0	0	0
OG0005338	0	0	0	0
OG0005340	0	0	0	0
OG0005341	0	0	0	0
OG0005342	0	0	0	0.001666667
OG0005343	0	0	0	0
OG0005344	0	0	0	0
OG0005345	0	0	0	0
OG0005346	0	0	0	0
OG0005347	0	0	0	0
OG0005348	0	0	0	0
OG0005349	0	0	0	0
OG0005350	0	0	0	0
OG0005351	0	0	0	0
OG0005352	0	0	0	0
OG0005353	0	0	0	0.001428571
OG0005354	0	0	0	0
OG0005355	0	0	0	0
OG0005356	0	0	0	0
OG0005359	0	0	0	0
OG0005360	0	0	0	0
OG0005361	0	0	0	0
OG0005362	0	0	0	0
OG0005363	0	0	0	0
OG0005365	0	0	0	0
OG0005366	0	0	0	0
OG0005367	0	0	0	0
OG0005369	0	0	0	5.00E-04
OG0005370	0	0	0	0
OG0005371	0	0	0	0
OG0005372	0	0	0	0
OG0005373	0	0	0	0.000933333
OG0005374	0	0	0	0
OG0005375	0	0	0	0
OG0005376	0	0	0	0
OG0005377	0	0	0	0
OG0005378	0	0	0	0
OG0005379	0	0	0	0.002907235
OG0005380	0	0	0	0
OG0005381	0	0	0	0
OG0005383	0	0	0	0
OG0005384	0	0	0	0.001816932
OG0005385	0	0	0	0
OG0005386	0	0	0	0
OG0005387	0	0	0	0
OG0005388	0	0	0	0
OG0005389	0	0	0	0
OG0005390	0	0	0	0.000971429
OG0005391	0	0	0	0
OG0005392	0	0	0	0
OG0005394	0	0	0	0
OG0005396	0	0	0	0
OG0005397	0	0	0	0
OG0005398	0	0	0	0
OG0005399	0	0	0	0
OG0005401	0	0	0	0
OG0005402	0	0	0	0
OG0005403	0	0	0	0.003581203
OG0005404	0	0	0	0
OG0005405	0	0	0	0
OG0005407	0	0	0	0
OG0005408	0	0	0	0
OG0005409	0	0	0	0
OG0005411	0	0	0	0
OG0005412	0	0	0	0
OG0005413	0	0	0	0
OG0005414	0	0	0	0
OG0005415	0	0	0	0.003763889
OG0005416	0	0	0	0
OG0005418	0	0	0	0
OG0005419	0	0	0	0
OG0005420	0	0	0	0
OG0005421	0	0	0	0
OG0005423	0	0	0	0.00075
OG0005424	0	0	0	0
OG0005425	0	0	0	0
OG0005426	0	0	0	0
OG0005427	0	0	0	0
OG0005429	0	0	0	0
OG0005430	0	0	0	0
OG0005431	0	0	0	0
OG0005432	0	0	0	0
OG0005433	0	0	0	0
OG0005435	0	0	0	0
OG0005436	0	0	0	0
OG0005437	0	0	0	0
OG0005439	0	0	0	0
OG0005440	0	0	0	0
OG0005441	0	0	0	0.003566246
OG0005442	0	0	0	0
OG0005443	0	0	0	0
OG0005444	0	0	0	0.001941919
OG0005445	0	0	0	0
OG0005446	0	0	0	0
OG0005447	0	0	0	0
OG0005448	0	0	0	0
OG0005449	0	0	0	0
OG0005450	0	0	0	0
OG0005451	0	0	0	0
OG0005452	0	0	0	0
OG0005453	0	0	0	0
OG0005454	0	0	0	0
OG0005455	0	0	0	0
OG0005456	0	0	0	0
OG0005457	0	0	0	0
OG0005458	0	0	0	0
OG0005459	0	0	0	0
OG0005460	0	0	0	0.000857143
OG0005461	0	0	0	0
OG0005462	0	0	0	0
OG0005463	0	0	0	0.000965517
OG0005464	0	0	0	0
OG0005465	0	0	0	0
OG0005466	0	0	0	0.00219103
OG0005467	0	0	0	0
OG0005469	0	0	0	0.00165
OG0005470	0	0	0	0
OG0005471	0	0	0	0
OG0005472	0	0	0	0
OG0005473	0	0	0	0
OG0005474	0	0	0	0
OG0005475	0	0	0	0
OG0005476	0	0	0	0
OG0005477	0	0	0	0
OG0005478	0	0	0	0.005939649
OG0005479	0	0	0	0
OG0005480	0	0	0	0
OG0005481	0	0	0	0
OG0005482	0	0	0	0.000969697
OG0005483	0	0	0	0
OG0005485	0	0	0	0
OG0005486	0	0	0	0
OG0005487	0	0	0	0
OG0005488	0	0	0	0
OG0005489	0	0	0	0
OG0005490	0	0	0	0
OG0005491	0	0	0	0
OG0005492	0	0	0	0.001870968
OG0005493	0	0	0	0
OG0005495	0	0	0	0
OG0005496	0	0	0	0
OG0005498	0	0	0	0
OG0005499	0	0	0	0
OG0005500	0	0	0	0.000970588
OG0005503	0	0	0	0
OG0005504	0	0	0	0.003149068
OG0005505	0	0	0	0
OG0005506	0	0	0	0
OG0005507	0	0	0	0
OG0005508	0	0	0	0
OG0005509	0	0	0	0
OG0005510	0	0	0	0
OG0005511	0	0	0	0
OG0005512	0	0	0	0
OG0005513	0	0	0	0
OG0005514	0	0	0	0
OG0005516	0	0	0	0
OG0005517	0	0	0	0
OG0005518	0	0	0	0
OG0005519	0	0	0	0
OG0005520	0	0	0	0
OG0005521	0	0	0	0
OG0005522	0	0	0	0
OG0005523	0	0	0	0.001833333
OG0005525	0	0	0	0
OG0005526	0	0	0	0
OG0005527	0	0	0	0.006649351
OG0005528	0	0	0	0
OG0005529	0	0	0	0
OG0005531	0	0	0	0
OG0005532	0	0	0	0
OG0005533	0	0	0	0
OG0005534	0	0	0	0
OG0005535	0	0	0	0
OG0005536	0	0	0	0
OG0005538	0	0	0	0
OG0005539	0	0	0	0
OG0005540	0	0	0	0
OG0005541	0	0	0	0
OG0005542	0	0	0	0
OG0005543	0	0	0	0
OG0005545	0	0	0	0
OG0005546	0	0	0	0
OG0005547	0	0	0	0
OG0005548	0	0	0	0
OG0005549	0	0	0	0
OG0005550	0	0	0	0
OG0005551	0	0	0	0
OG0005552	0	0	0	0.000757576
OG0005553	0	0	0	0.000666667
OG0005554	0	0	0	0
OG0005555	0	0	0	0
OG0005556	0	0	0	0
OG0005557	0	0	0	0
OG0005558	0	0	0	0
OG0005559	0	0	0	0
OG0005560	0	0	0	0.001833333
OG0005561	0	0	0	0.001875
OG0005562	0	0	0	0.000875
OG0005563	0	0	0	0
OG0005564	0	0	0	0
OG0005565	0	0	0	0
OG0005566	0	0	0	0
OG0005567	0	0	0	0.001140137
OG0005568	0	0	0	0
OG0005570	0	0	0	0.000833333
OG0005573	0	0	0	0
OG0005574	0	0	0	0
OG0005575	0	0	0	0
OG0005576	0	0	0	0
OG0005577	0	0	0	0
OG0005578	0	0	0	0
OG0005579	0	0	0	0.003496979
OG0005580	0	0	0	0
OG0005581	0	0	0	0
OG0005582	0	0	0	0
OG0005583	0	0	0	0
OG0005584	0	0	0	0
OG0005585	0	0	0	0
OG0005586	0	0	0	0
OG0005587	0	0	0	0
OG0005588	0	0	0	0
OG0005589	0	0	0	0
OG0005590	0	0	0	0.000974359
OG0005591	0	0	0	0
OG0005592	0	0	0	8.00E-04
OG0005593	0	0	0	0
OG0005594	0	0	0	0
OG0005595	0	0	0	0
OG0005597	0	0	0	0
OG0005600	0	0	0	0
OG0005601	0	0	0	0.000877564
OG0005603	0	0	0	0
OG0005604	0	0	0	0.002
OG0005605	0	0	0	0
OG0005607	0	0	0	0
OG0005608	0	0	0	0.000964286
OG0005609	0	0	0	0.000912656
OG0005612	0	0	0	0
OG0005613	0	0	0	0
OG0005615	0	0	0	0
OG0005616	0	0	0	0.001897436
OG0005617	0	0	0	0
OG0005618	0	0	0	0
OG0005619	0	0	0	0
OG0005620	0	0	0	0
OG0005621	0	0	0	0
OG0005622	0	0	0	0.000666667
OG0005623	0	0	0	0
OG0005624	0	0	0	0
OG0005625	0	0	0	0
OG0005626	0	0	0	0
OG0005627	0	0	0	0
OG0005629	0	0	0	0
OG0005630	0	0	0	0
OG0005631	0	0	0	0
OG0005632	0	0	0	0
OG0005633	0	0	0	0
OG0005634	0	0	0	0.001935417
OG0005635	0	0	0	0
OG0005636	0	0	0	0
OG0005637	0	0	0	0
OG0005638	0	0	0	5.00E-04
OG0005641	0	0	0	0
OG0005642	0	0	0	0
OG0005643	0	0	0	0.000972222
OG0005644	0	0	0	0
OG0005647	0	0	0	0
OG0005648	0	0	0	0
OG0005649	0	0	0	0
OG0005650	0	0	0	0
OG0005651	0	0	0	0
OG0005652	0	0	0	0
OG0005653	0	0	0	0.000973684
OG0005655	0	0	0	0
OG0005656	0	0	0	0.001952381
OG0005657	0	0	0	0
OG0005658	0	0	0	0
OG0005660	0	0	0	0.006897507
OG0005661	0	0	0	0
OG0005662	0	0	0	0
OG0005663	0	0	0	0
OG0005664	0	0	0	0
OG0005665	0	0	0	0
OG0005666	0	0	0	0
OG0005667	0	0	0	0
OG0005668	0	0	0	0
OG0005669	0	0	0	0
OG0005670	0	0	0	0
OG0005671	0	0	0	0
OG0005673	0	0	0	0
OG0005674	0	0	0	0
OG0005676	0	0	0	0
OG0005677	0	0	0	0
OG0005678	0	0	0	0
OG0005679	0	0	0	0
OG0005680	0	0	0	0
OG0005681	0	0	0	0
OG0005682	0	0	0	0
OG0005683	0	0	0	0
OG0005684	0	0	0	0
OG0005685	0	0	0	0.000973684
OG0005687	0	0	0	0
OG0005688	0	0	0	0
OG0005689	0	0	0	0
OG0005690	0	0	0	0
OG0005691	0	0	0	0
OG0005692	0	0	0	0
OG0005693	0	0	0	0
OG0005694	0	0	0	0
OG0005697	0	0	0	0
OG0005698	0	0	0	0
OG0005699	0	0	0	0
OG0005700	0	0	0	0
OG0005701	0	0	0	0
OG0005702	0	0	0	0
OG0005703	0	0	0	0
OG0005704	0	0	0	0
OG0005705	0	0	0	0
OG0005706	0	0	0	0
OG0005708	0	0	0	0
OG0005709	0	0	0	0
OG0005710	0	0	0	0
OG0005711	0	0	0	0
OG0005713	0	0	0	0
OG0005715	0	0	0	0
OG0005716	0	0	0	0
OG0005718	0	0	0	0
OG0005719	0	0	0	0
OG0005720	0	0	0	0
OG0005721	0	0	0	0
OG0005722	0	0	0	0
OG0005724	0	0	0	0
OG0005725	0	0	0	0
OG0005726	0	0	0	0
OG0005727	0	0	0	0
OG0005728	0	0	0	0.000952381
OG0005729	0	0	0	0
OG0005730	0	0	0	0
OG0005732	0	0	0	0
OG0005733	0	0	0	0
OG0005734	0	0	0	0
OG0005735	0	0	0	0
OG0005737	0	0	0	0
OG0005739	0	0	0	0
OG0005740	0	0	0	0
OG0005741	0	0	0	0
OG0005742	0	0	0	0
OG0005743	0	0	0	0
OG0005745	0	0	0	0
OG0005746	0	0	0	0.000969697
OG0005747	0	0	0	0
OG0005748	0	0	0	0
OG0005751	0	0	0	0
OG0005753	0	0	0	0
OG0005754	0	0	0	0
OG0005756	0	0	0	0
OG0005757	0	0	0	0
OG0005758	0	0	0	0
OG0005759	0	0	0	0
OG0005760	0	0	0	0
OG0005761	0	0	0	0
OG0005762	0	0	0	0.00177316
OG0005763	0	0	0	0.000875
OG0005764	0	0	0	0
OG0005765	0	0	0	0.000666667
OG0005766	0	0	0	0.000967742
OG0005767	0	0	0	0
OG0005768	0	0	0	0
OG0005770	0	0	0	0
OG0005771	0	0	0	0
OG0005772	0	0	0	0
OG0005773	0	0	0	0
OG0005774	0	0	0	0
OG0005775	0	0	0	0.000666667
OG0005776	0	0	0	0
OG0005777	0	0	0	0
OG0005778	0	0	0	0.001875
OG0005779	0	0	0	0
OG0005781	0	0	0	0
OG0005782	0	0	0	0
OG0005783	0	0	0	0
OG0005784	0	0	0	0
OG0005785	0	0	0	0
OG0005787	0	0	0	0
OG0005788	0	0	0	0
